剧集ID,剧集名称,导演,主演,地域,开播时间,总集数,平台,是否付费,评分,播出方式,是否独家,主题,豆瓣ID,是否爱奇艺出品,首集ID
91353101,娘妻,陈朱煌,张玉嬿;刘恺威;佟丽娅;任天野;米凯莉;杜俊泽;朱梓郡;张新华;刘滨;张瑞涵（女）;孙志翔;陈真希;娟子,内地,20100101,38,爱奇艺,0,6.4,,False,言情/家庭/年代,,,48535
90148801,大丫鬟,何澍培,马雅舒;李彩桦;陈思诚;吴卓羲;何晟铭;米雪;白珊;汤镇业;张彤;邓莎,内地,20100101,35,爱奇艺,0,6.9,,False,言情/年代,,,10054
109547101,女人的抉择,俞钟,凌潇肃;徐筠;芦芳生;王媛可;白凡;周晓欧,内地,20120710,39,爱奇艺,0,6.5,每日24:00 3集连播,False,言情/偶像/都市,,,227346
113099801,母亲母亲,李云亮,袁立;斯琴高娃;胡亚捷;黄曼;石天琦;蒋林珊;刘禹,内地,20120101,36,爱奇艺,0,7.1,每晚24:00 2集连播,False,家庭/战争/军旅/剧情,,,278040
210117801,加油妈妈,钟国伟,贺军翔;张玉嬿;宗峰岩;齐千郡,内地,20121030,65,爱奇艺,0,6.5,,False,爱情/家庭/剧情,,,1454265500
210371001,先遣连,范建会,王千源;王新军;孙涛;唐国强;王唯;巫刚;柴碧云;吕红旭,内地,20120714,24,爱奇艺,0,4.9,,False,言情/军旅/历史/剧情,,,785247100
204896501,我的土地我的家,杨晶,张洪杰;初星一;霍亚明;赵志刚;翟寰寰;张二丹;由力;关小平;张铮;江佳奇,内地,20121225,24,爱奇艺,0,5.2,,False,家庭/农村/剧情,,,561535500
203739201,我爱男保姆,张晓波,雷佳音;袁姗姗;车晓;曹曦文;刘楚恬,内地,20160314,35,爱奇艺,0,8.2,,False,言情/家庭/都市,,,459745200
139969701,独狼,陶秋普,祖峰;颜丹晨;史光辉;芦菲;芦芳生;马京京;李  杨;洪悦;王予鑫;池  源,内地,20131220,30,爱奇艺,0,6.5,,False,,,,216936300
202713801,壮丁也是兵,刘涛（导演）,奇道;徐梵溪;陈创;斌子;姜寒;孙锡堃;王迅;秦伯坤,内地,20150531,35,爱奇艺,0,6.1,,False,战争/剧情,,,369929800
202203201,盗墓笔记,郑保瑞;罗永昌,李易峰;唐嫣;杨洋;刘天佐;张智尧;魏巍;郑佩佩;颖儿;李昕亮;孙耀琦;孙耀琦;李晨浩;张晓晨;李耀景;罗米;萧兵;马捷;王天泽;卢星宇;苏青;刘灿;杨珑;马靓,内地,20150612,12,爱奇艺,2,9,VIP看全集,True,自制/偶像/青春/悬疑/剧情/奇幻/网剧,,,373008100
202472201,光影,曹振宇,康杰;吴秀波;吴婷;张若昀;何政军;李卓霖;牛飘,内地,20150129,43,爱奇艺,0,6.1,,False,战争/军旅/谍战/年代/剧情,,,345198300
202880001,野山鹰,虎子;张文东,杨舒;秦子越;刘小锋;孙鹏滨;李思博;张晨光;傅淼;端木崇慧;王妍苏;丁子玲;郑茜,内地,20151022,42,爱奇艺,0,6.1,每日24:00 两集连播,False,战争/军旅,,,410438700
202341101,封神英雄,杨健武,陈键锋;李依晓;吴卓翰;郑亦桐;何彦霓;张迪;张明明;张倬闻;李进荣;麦迪娜,内地,20150201,72,爱奇艺,0,8.5,每日24:00 两集连播,False,古装/神话/奇幻,,,348465100
202321601,花千骨,高林豹;林玉芬;梁胜权,霍建华;赵丽颖;蒋欣;张丹峰;杨烁;马可;李纯;蒋一铭;阮圣文;阮圣文;苗驰;鲍天琦;安悦溪;江明洋;徐海乔,内地,20150609,58,爱奇艺,2,9,每周日、一 24:00 两集连播,False,古装/言情/偶像/剧情/仙侠,,,372295700
203363601,热血,高战;李宏宇;张磊,张子健;吕佳容;马敬涵;麦迪娜,内地,20151213,34,爱奇艺,0,7.4,每日24:00 两集连播,False,战争/剧情,,,458829600
202681101,闪亮茗天,于中中;陈畅,潘之琳;朱梓骁;戴向宇;王笛;张璇;玛丽亚·凯克;贾晓晨;李凤绪;侯长荣;廖学秋;田丽,内地,20150522,86,爱奇艺,0,7.3,,False,言情/青春/都市,,,368333600
202389101,爱你不放手,高林豹,李宗翰;李康宜;潘虹;包文婧;徐美玲;杨砚铎,内地,20150110,42,爱奇艺,0,6.3,,False,言情/家庭/都市,,,340507500
202467501,心理罪,五百,陈若轩;付枚;王泷正;温心;吴国华;韩烨州;宋永恒;张芯宁;刘柏希;蔡军,内地,20150508,23,爱奇艺,2,7.9,VIP看全集,True,自制/青春/悬疑/罪案/剧情/网剧,,,364887300
202562801,妻子的谎言,徐辅军;周家文,贾清;张晓龙;邱胜翊;徐璐;李天柱;沈梦辰;李茂;关少曾;郭郁滨;荣蓉,内地,20150329,52,爱奇艺,0,7.7,周日至周四每天24:00 两集，周五、周六每天24:00 一集；,False,言情/家庭/都市,,,356850300
202481701,隋唐英雄5,李翰韬,余少群;孙耀琦;惠英红;赵文瑄;张晓晨;于荣光;黄海冰;蒋林静,内地,20150220,62,爱奇艺,0,6.1,,False,爱情/古装/历史,,,349214400
202437601,灵魂摆渡2,巨兴茂,于毅;刘智扬;肖茵;杨紫;宣璐;陈洁;马可;胡小庭;张永刚;贾媛媛;信鹏;陈炳强;秦丽,内地,20151030,20,爱奇艺,2,8.5,VIP看全集,True,自制/青春/悬疑/剧情/奇幻/网剧,,,412032400
202437701,克拉恋人,陈铭章,郑智薰;唐嫣;罗晋;迪丽热巴;姚奕辰;郭柯彤;张雯;白凡;王东;薛祺;傅方俊;王艺博;马捷;张兰;朱薇薇;陆忠;杜娟;张译文;聂新源,内地,20150722,68,爱奇艺,2,8.7,VIP看全集,True,言情/偶像/青春/都市,,,382443700
202945101,多情江山,李惠民;白云默,高云翔;侯梦瑶;袁咏仪;万梓良;亓航;徐麒雯;高仁;吴谨言;刘越;陈西贝;蔡蝶,内地,20150917,54,爱奇艺,0,7.7,周一至周五、周日24点 两集；周六24点 一集,False,古装/爱情/剧情,,,399913400
202581601,婆媳的战国时代,柳国庆,傅艺伟;张静静;孙隽圣;姚刚;周梓言;许超,内地,20150330,40,爱奇艺,0,6.1,每日24:00 两集连播,False,言情/家庭/都市,,,356540000
202617401,边关烽火情,曾晓欣,安以轩;于震;曹磊;杨清;安钧璨;杨壹童;周翔;苏营;杨安琪,内地,20150412,36,爱奇艺,0,6.3,,False,言情/战争/谍战/年代/剧情,,,359554000
133038401,密战太阳山,朱来成,吴健;田中千绘;范雨林;王思懿;马晓伟;吴晓敏,内地,20110101,32,爱奇艺,0,6.9,,False,战争/谍战/罪案/年代/剧情,,,518889
100062501,十二生肖传奇,程力栋,陈浩民;郭品超;李曼;释小龙;杨幂;陈司翰;陈德容;费振翔;于娜;刘德凯;傅艺伟;牟凤彬;郑伟;赵毅;谢宁;苗海忠,内地,20110101,34,爱奇艺,0,6.4,,False,古装/喜剧/神话,,,65829
202854701,特别使命,司小冬,蒋恺;商蓉;冯国强;廖学秋;梁馨;高明;岳跃利;胡东,内地,20110101,29,爱奇艺,0,6.4,,False,都市/悬疑/罪案/剧情,,,387444400
104080101,瑶山大剿匪,张国庆,丁海峰;温峥嵘;马师红;尚于博,内地,20110101,34,爱奇艺,0,7.1,每日22:00 两集连播,False,战争/军旅/年代,,,145704
102248001,我的父亲是板凳,黄文利,王宝强;陶虹;张子枫;午马;傅程鹏;王馨梓;寇占文;高大伟;刘威;孙一理;王伟华,内地,20110101,36,爱奇艺,0,6.8,每日24:00 两集连播,False,家庭/战争/军旅/剧情,,,111461
132885701,秦香莲,胡储玺,陈浩民;袁姗姗;刘雪华;吕晶晶;关智斌;寇振海;狄龙;陈莎莉;张山;陈良平;雷雷;董彦麟;张堤;刘芳,内地,20110222,32,爱奇艺,0,5.9,,False,古装/言情/历史,,,516767
213512401,雪豹行动,刘建华,刘凡;阿尔斯郎;帕丽扎提·艾尼;郭崇联;魏建云,内地,20110705,28,爱奇艺,0,6.7,,False,警匪/悬疑,,,2989470100
203110301,不要离开我,王国贤,田小洁;高瑜;王丽云;杜敏赫,内地,20110101,36,爱奇艺,0,4.5,,False,言情/家庭/剧情,,,422020900
103452601,铁道游击队战后篇,王新民,赵恒煊;刘长纯;史兰芽;程前;郭虹;李进荣;张笑君;张亚坤,内地,20110101,36,爱奇艺,0,6.8,,False,战争/军旅/历史/剧情,,,134963
201912601,雪花那个飘,安建,张译;刘威葳;徐翠翠;毛孩;涂松岩,内地,20110517,38,爱奇艺,0,7,,False,言情/年代,,,803316900
101001101,盘龙卧虎高山顶,延艺,刘涛;潘粤明;李欣汝;王超;刘宇桥;李彧;秦海璐;张璇,内地,20110101,30,爱奇艺,0,6.6,,False,言情/战争/军旅/剧情,,,86415
203263901,大风歌,黄健中,吕良伟;王姬;刘牧;陈炜;罗忆楠;张迪,内地,20110101,42,爱奇艺,0,7.1,,False,古装/历史/剧情,,,422087000
218340201,烽烟,弋戈,韩月乔;李宜璇;王耀辉 ;尹舒;朱艳艺,内地,20141225,30,爱奇艺,0,5.9,,False,战争,,,830650000
202242301,情定三生,田少波,杨蓉;蒲巴甲;朱一龙;郑佩佩;汤镇宗;于清斌;王艺曈;陈一诺;臧洪娜,内地,20141121,40,爱奇艺,0,6.2,,False,言情/偶像/年代,,,328313600
202122901,战神,国建勇,陈思诚;王丽坤;于荣光;阚清子;矢野浩二;张鹰;杜淳;李光洁;严屹宽;于震,内地,20140918,53,爱奇艺,2,8.2,,True,战争/军旅/剧情,,,303925300
200241501,封神英雄榜,王伟廷,陈键锋;张馨予;张迪;姜鸿;吴卓翰;张明明;麦迪娜;郑亦桐;郑鹏飞;王今铎;吴岱融;殷叶子,内地,20140131,50,爱奇艺,0,8.1,周二至周六12:00三集连播；周日、周一12:00两集连播,False,古装/言情/武侠/战争/神话,,,223858100
209095001,薛丁山,黄祖权,迟帅;吴樾;傅淼;樊少皇;高昊;何彦霓,内地,20140429,40,爱奇艺,0,7.4,,False,古装/战争/历史/剧情,,,1487116400
103626801,猛犸敢死队,弋戈,李宜璇;索品;许娜;王跃辉;杜旭东;刘思梦,内地,20100918,27,爱奇艺,0,6.3,,False,爱情,,,136076
90107401,决战南京,沈悦;沈严,郭广平;陈宝国;韩雪;潘虹;高明;傅淼;陶慧敏;王霙;孙维民;刘旭;沈保平;蔡传道;毕海峰,内地,20100421,35,爱奇艺,0,6,,False,战争/军旅/谍战/剧情,,,7195
208171201,瞧这一家子,滕华涛,张嘉译;朱媛媛;冯嘉怡;王博谷;王一楠,内地,20101008,30,爱奇艺,0,6.6,,False,家庭/剧情,,,715505500
90137101,憨媳当家,张晓春,孙松;李菁菁;高冬平;侯继林;戈治均,内地,20100101,23,爱奇艺,0,6.1,,False,喜剧/农村,,,8873
248676901,谁与争辉,Paoon Jansiri,Nat,泰国,20101120,20,爱奇艺,0,7.5,,False,喜剧/农村,,,9425286400
100239601,龙行天下,王重光,王灿;周明增;曾安琪;孙中艺;衣珊;王紫璇;郑亦桐;方晓莉;郭彤彤;邓立民;王瑜;杜军泽;郑佳欣,内地,20100809,39,爱奇艺,0,6.4,,False,古装/武侠/剧情,,,71015
202702201,哑女,林兵,王劲松 (北京电影学院表演学院副院长);王海地;李琳,内地,20100101,30,爱奇艺,0,7,,False,言情/农村/剧情,,,370807100
90553101,特战先锋,刘猛,庹宗华;侯勇;于震;于和伟;矢野浩二;李子雄;吴晓敏;郭广平;金毅;李飞;唐文龙;刘雨欣;侯梦莎;高雄;肖轶,内地,20100518,31,爱奇艺,0,7.2,,False,都市/战争/军旅/剧情,,,26094
100596701,傻春,刘家成,陶红;孔琳;毛晓彤;吕丽萍;张蓓蓓;郑奇;魏小军;杨舒婷;任晗;郭鑫;许歌;毕彦君;褚栓忠,内地,20100113,34,爱奇艺,0,7.1,,False,家庭/剧情,,,76865
90107601,保姆与保安,柳国庆,杜淳;姚芊羽;奚美娟;高兰村;崔可法;郝平,内地,20100117,33,爱奇艺,0,6.1,,False,言情/家庭,,,6735
90691401,浙版西游记,程力栋,陈司翰;费振翔;谢宁;牟凤彬;陈冲;唐国强;刘佳;刘莹,内地,20100101,52,爱奇艺,0,7.4,,False,古装/神话/奇幻,,,29925
202869301,温柔的背叛,郭方宏,曹炳坤;贾清;张宇菲;陆剑民;牛萌萌;陆玲;安泽豪;刘蕾,内地,20100101,34,爱奇艺,0,7.2,,False,家庭/都市/剧情,,,386308400
102759701,金枝玉叶,林龙;何洛;罗刚,苗侨伟;朱泳腾;翟天临;林保怡;张萌;赵子琪;田海蓉;黄梅莹;王希维;寇振海;徐熙颜;庞国昌;蒋冰,内地,20100101,48,爱奇艺,0,5.8,,False,言情/商战,,,121550
202266501,生死迷局,张自强,严屹宽;蒋毅;郑晓宁;甘婷婷,内地,20101209,31,爱奇艺,0,6.3,,False,军事/悬疑/历史,,,331340900
202990901,密战峨眉,王忠伟,富大龙;高洋;万梓良;英达;鲍国安;刘卫华,内地,20120508,35,爱奇艺,0,6.8,,False,战争/谍战/年代/剧情,,,407937000
200935501,小夫妻时代,李骏,朱雨辰;马苏;潘泰名;隋俊波;于慧,内地,20120425,34,爱奇艺,0,7.3,,False,家庭/都市/剧情,,,9076237800
105264601,誓言今生,刘江,郭晓东;姜武;白庆琳;张晞临;李雪健;王媛可,内地,20120101,30,爱奇艺,0,5.9,每日21:00、22:00两集连播,False,战争/谍战/剧情,,,163659
204218901,三生三世十里桃花,林玉芬,杨幂;赵又廷;张智尧;迪丽热巴;连奕名;高伟光;张彬彬;于朦胧;祝绪丹;黄梦莹;刘芮麟;王骁;蒋恺;代斯;李芯逸;刘晓晔;安悦溪;赖艺;张宥浩;张赫,内地,20170130,58,爱奇艺,0,9,每周日至周五24:00播出两集，周六24:00播出一集,False,古装/言情/偶像/青春/仙侠/奇幻,,,610673900
203164301,老九门,梁胜权,陈伟霆;张艺兴;赵丽颖;胡耘豪;应昊茗;袁冰妍;王美人;王闯;张铭恩;杨紫茳;张鲁一;李乃文;李宗翰;南派三叔;彭小苒;黄梓熙;周小飞;张春仲,内地,20160704,48,爱奇艺,2,9.3,VIP看全集,True,自制/偶像/青春/悬疑/剧情/网剧,,,504028400
203364601,锦绣未央,李慧珠,唐嫣;罗晋;吴建豪;毛晓彤;李心艾;梁振伦;刘雪华;田丽;金瀚;刘锡明;谭凯;南伏龙;白凡;王妍之;王丽媛,内地,20161111,54,爱奇艺,0,8.6,周日至周五 更新2集；周六 更新1集,False,古装/言情/宫廷,,,566766000
203735801,爱人的谎言,余中和;林宏杰,贾清;张晓龙;邱胜翊;蓝盈莹;林静;曹曦月,内地,20160224,54,爱奇艺,0,7.2,,False,剧情,,,565266200
206136601,风云年代,刘雪松,张铎;徐百卉;石文中;杨明娜,内地,20160702,40,爱奇艺,0,6.2,,False,战争/谍战/历史,,,1069579700
203687301,欢乐颂,孔笙;简川訸,刘涛;蒋欣;王子文;杨紫;乔欣;祖峰;王凯;杨烁;靳东;张陆,内地,20160418,42,爱奇艺,0,8.8,周日至周五24:00 两集连播；周六24:00 一集,False,言情/都市/剧情,,,472978200
204329401,灵魂摆渡3,巨兴茂,于毅;刘智扬;肖茵;岳丽娜;杨昆;倪虹洁;陈俐君;王纯;何花,内地,20161104,13,爱奇艺,2,8.2,,True,自制/青春/悬疑/剧情/奇幻/网剧,,,562088100
203291601,特种兵之霹雳火,刘猛,任天野;程愫;张进;李飞;牟星;任柯诺;张澎澎;郝率;张雅涵,内地,20160115,45,爱奇艺,0,8.1,每日24:00 两集连播,False,剧情,,,441571800
205366301,黑狐之风影,王德庆,吴承轩;王梓桐;康杰;李卓霖;张若昀;崔宝月,内地,20161224,42,爱奇艺,0,7.4,,False,战争,,,590488700
203278201,最好的我们,刘畅,刘昊然;谭松韵;王栎鑫;董晴;方文强;陈梦希;刘启恒;梁浩;李砚;刘文曲;孙佳雨,内地,20160408,24,爱奇艺,2,9,VIP看全集,True,自制/偶像/青春/网剧,,,468196500
147416201,正阳门下,刘家成,朱亚文;倪大红;边潇潇;李光复;朱铁;迟佳,内地,20130808,36,爱奇艺,2,8.3,每日24:00两集连播,False,家庭/年代/剧情,,,709473
203053701,铁血独立营,白涛,王新军;黄小蕾;高强;史光辉;王唯;孙艺菲,内地,20131112,43,爱奇艺,0,6.2,,False,历史/年代/剧情,,,409576300
202464801,猎魔,沈晓海,刘小锋;韩烨;吕一丁;邵汶;黄河;陈紫函;舒耀瑄;方子哥;苏丽,内地,20150127,33,爱奇艺,0,7,每日24:00 两集连播,False,战争/军旅/谍战/历史/年代/剧情,,,344661300
203149801,激战,于敏,徐佳;刘晓洁;谭凯;吴谨言;韩童生;李小冉;马卫军;宁晓志;谭非翎,内地,20151111,40,爱奇艺,0,7.8,每日24:00 两集连播,False,战争/军旅/谍战/剧情,,,417566500
201791801,古村女人,于博,谢兰;马强;刘佩琦;杜宁林;陆诗雨;闫婕,内地,20110703,26,爱奇艺,0,7.4,,False,剧情,,,9006887400
209275401,天地姻缘七仙女,霍耀良,蓝心妍;周扬;刘紫欢;张俪;陈浩民,内地,20110223,50,爱奇艺,0,6,,False,爱情/古装/喜剧/神话/奇幻,,,781997600
212189801,一生守护,黄克敏,杨童舒;郝平;李宜娟,内地,20110606,34,爱奇艺,0,7.4,,False,爱情/古装/喜剧/神话/奇幻,,,1379278600
247756201,山村大爷,张友龄,尹铸胜;马以,内地,20110101,32,爱奇艺,0,7.5,,False,爱情,,,8739739900
91599401,家常菜,安建,黄志忠;童瑶;岳红;鲍大志;何音;左小青;宋春丽;何琳;冯雷;梁丹妮,内地,20110402,38,爱奇艺,0,7.3,,False,家庭/剧情,,,54832
107770101,再婚进行时,李威,姚芊羽;曹炳坤;张铎;高露;赵玲琪;严敏求;范雷;白志迪;曹艳艳,内地,2011,38,爱奇艺,0,5.1,每日24:00 5集连播,False,家庭/言情/剧情,,,202371
202326201,鹿鼎记韩栋版,赖水清;邓衍成;谭锐铭,韩栋;张檬;魏千翔;娄艺潇;贾清;张馨予;吴倩;赵圆瑗;何中华,内地,20141220,50,爱奇艺,0,8,,False,古装/言情/武侠/偶像/宫廷,,,335596700
204694701,青春不言败,宋业明,靳东;李佳;刘立淇;王思懿;穆雷克;盖吉利;宋禹;孙承政,内地,20100101,28,爱奇艺,0,6.8,,False,家庭/剧情,,,541564400
108808601,天涯明月刀,赖水清,钟汉良;陈楚河;张檬;张定涵;毛晓彤;宗峰岩;姜大卫;田丽;傅艺伟;吴廷烨;卢勇;何欣,内地,20120624,40,爱奇艺,0,5.7,,False,古装/武侠/剧情,,,218685
204092901,情满四合院,刘家成,何冰;郝蕾;海一天;卫紫冰;沙景昌;方子哥;李光复;刘园园,内地,20171004,46,爱奇艺,0,6.1,,False,爱情/言情/家庭/都市,26287786,,499230600
203442601,狐影,王利兴,李卓霖;王梓桐;侯传杲;杨梓墨;章雯淇;马晓军;甘昀宸;宋军;牛飘;何政军,内地,20160101,46,爱奇艺,0,6.1,每日24:00 两集联播,False,战争/谍战/年代,,,436616900
133430101,门第,丁黑,佟大为;于明加;丁嘉丽;于小伟;周晓欧;杜源;习雪;卢卓婕,内地,20130529,36,爱奇艺,0,7.7,每日24:00 2集连播,False,言情/偶像/家庭,,,525122
202508801,嫁个老公过日子,刘二威;王兵,陈乔恩;张译,内地,20150101,44,爱奇艺,0,8,每日24:00 三集连播,False,言情/家庭,,,516997200
202954801,终极对决,耿明吉,徐僧;陈洁;赵雷棋;李思博;崔钟;马捷;崔可法;尹元章;姚岗;文江,内地,20150907,34,爱奇艺,0,7.4,每日24:00 两集连播,False,战争/军旅/年代/剧情,,,395416100
202872801,反恐特战队,尤小刚,朱雨辰;王力可;周庭伊;石兆琪;王斑;陈逸恒;马艳丽;TAE;曹克难;孙艺铭;李明;繆海梅;王铮;李浩轩;张晶;李政熹;刘秋实;钟成恒,内地,20151104,40,爱奇艺,2,8,每天24:00 同步东方卫视,False,军旅/剧情,,,408114500
202500901,家有一老,沈燕林,闫学晶;杜源;张少华;郭东文;赵芮;褚峰;句号;周建鹏;李梅可,内地,20150216,35,爱奇艺,0,6.1,,False,家庭/剧情,,,348522200
202923701,左手劈刀,李印,连奕名;张永刚;白海涛;管乐;斯琴高娃;王彤羽;李宜娟,内地,20150826,48,爱奇艺,0,6.3,每日24:00 两集连播,False,战争/军旅/谍战/剧情,,,392506600
203066501,巨浪,苏舟,张博;韩雪;印小天;金晶;袁晓旭;吕中;杜雨露;张光北;赵君,内地,20151016,44,爱奇艺,0,6,,False,战争/军旅/历史/剧情,,,408262900
202528101,我爷爷和奶奶的故事,于立清,朱泳腾;董璇;马澜菲;王泷正;李雅希;叶鹏子;郭晓小;刘大为,内地,20150313,32,爱奇艺,0,7.2,每日24:00 两集连播,False,言情/战争/军旅/年代,,,355428800
202821701,福根进城,姚远,赵毅;柴碧云;刘钇彤;李洋,内地,20150703,49,爱奇艺,0,7.5,,False,爱情/都市/剧情,,,1375042200
90662701,闯荡,张汉杰,沙溢;胡可;王大治;邓家佳;张陆;陈明,内地,20110217,30,爱奇艺,0,6.3,,False,家庭/言情/剧情,,,28805
203054601,十一级台阶,陈健,沙溢;文清;金巧巧;张永刚;张光北,内地,20110606,26,爱奇艺,0,6.1,,False,家庭/言情/剧情,,,410754900
201732701,钱多多嫁人记,郭淼晶,李小冉;朴海镇;邵兵;黄小蕾,内地,20111202,35,爱奇艺,0,7.9,,False,爱情/都市/剧情,6389525,,9077260200
202157601,爷们儿,刘惠宁,张嘉译;左小青;朱锐;宋佳;奚美娟;李乃文;孔琳;李晓红;陈小艺;孙浩,内地,20140923,34,爱奇艺,0,7.6,,False,言情/家庭/都市/年代,,,308793000
202987901,等到胜利那一天,包福民,焦恩俊;孙菲菲;王同辉;赵雪莲;张光北;安泽豪,内地,20100101,30,爱奇艺,0,5.3,,False,言情/战争/军旅/谍战,,,553207300
203255801,生死桥,田沁鑫,贾乃亮;王泊文;王子文;万茜;潘虹;孔琳,内地,20100101,43,爱奇艺,0,5.3,,False,家庭/年代/剧情,,,422171600
